DoseRespID,ObsID,Dose,DoseUnit,TotalAnimals,WithTumours
139953,49977,3200,ug/kg/day,23,4
139954,49977,6400,ug/kg/day,24,5
148049,49977,0,ug/kg/day,111,0
139955,49978,3200,ug/kg/day,23,8
139956,49978,6400,ug/kg/day,24,8
148050,49978,0,ug/kg/day,111,1
172739,49990,68.6,mg/kg/day,17,8
172740,49990,131,mg/kg/day,18,9
198838,49990,0,mg/kg/day,99,7
179234,50046,0.115,mg/kg/day,39,7
179235,50046,0.456,mg/kg/day,39,26
179236,50046,1.83,mg/kg/day,40,35
179237,50046,10.9,mg/kg/day,38,24
192841,50046,0,mg/kg/day,39,2
179238,50047,0.115,mg/kg/day,39,0
179239,50047,0.456,mg/kg/day,39,2
179240,50047,1.83,mg/kg/day,40,23
179241,50047,10.9,mg/kg/day,38,25
192842,50047,0,mg/kg/day,39,0
179242,50048,0.115,mg/kg/day,39,0
179243,50048,0.456,mg/kg/day,39,2
179244,50048,1.83,mg/kg/day,40,21
179245,50048,10.9,mg/kg/day,38,24
192843,50048,0,mg/kg/day,39,0
179246,50049,0.115,mg/kg/day,39,1
179247,50049,0.456,mg/kg/day,39,9
179248,50049,1.83,mg/kg/day,40,16
179249,50049,10.9,mg/kg/day,38,10
192844,50049,0,mg/kg/day,39,1
179250,50050,0.115,mg/kg/day,39,2
179251,50050,0.456,mg/kg/day,39,1
179252,50050,1.83,mg/kg/day,40,3
179253,50050,10.9,mg/kg/day,38,8
192845,50050,0,mg/kg/day,39,1
179254,50051,0.115,mg/kg/day,39,10
179255,50051,0.456,mg/kg/day,39,30
179256,50051,1.83,mg/kg/day,40,39
179257,50051,10.9,mg/kg/day,38,36
192846,50051,0,mg/kg/day,39,4
159478,50120,26.3,mg/kg/day,50,44
159479,50120,52.8,mg/kg/day,50,43
189206,50120,0,mg/kg/day,50,38
159482,50121,26.3,mg/kg/day,50,12
159483,50121,52.8,mg/kg/day,50,11
189208,50121,0,mg/kg/day,50,1
159484,50122,26.3,mg/kg/day,50,11
159485,50122,52.8,mg/kg/day,50,8
189209,50122,0,mg/kg/day,50,1
159488,50123,26.3,mg/kg/day,50,5
159489,50123,52.8,mg/kg/day,50,8
189211,50123,0,mg/kg/day,50,1
159612,50128,79.2,mg/kg/day,50,19
159613,50128,159,mg/kg/day,50,20
189716,50128,0,mg/kg/day,50,3
159614,50129,79.2,mg/kg/day,50,10
159615,50129,159,mg/kg/day,50,12
189717,50129,0,mg/kg/day,50,0
136436,50358,1750,ug/kg/day,50,18
136437,50358,3510,ug/kg/day,50,23
145945,50358,0,ug/kg/day,50,21
136440,50359,1750,ug/kg/day,50,3
136441,50359,3510,ug/kg/day,50,12
145947,50359,0,ug/kg/day,50,0
162722,50434,26,mg/kg/day,50,14
162723,50434,78,mg/kg/day,50,30
187724,50434,0,mg/kg/day,50,5
162726,50435,26,mg/kg/day,50,1
162727,50435,78,mg/kg/day,50,12
187726,50435,0,mg/kg/day,50,0
162728,50436,26,mg/kg/day,50,1
162729,50436,78,mg/kg/day,50,11
187727,50436,0,mg/kg/day,50,0
165109,50667,59.2,mg/kg/day,50,0
165110,50667,118,mg/kg/day,50,2
165111,50667,238,mg/kg/day,50,6
190730,50667,0,mg/kg/day,50,0
166741,50801,37.9,mg/kg/day,50,42
166742,50801,75.8,mg/kg/day,50,46
166743,50801,164,mg/kg/day,50,50
190446,50801,0,mg/kg/day,50,16
166744,50802,37.9,mg/kg/day,50,11
166745,50802,75.8,mg/kg/day,50,19
166746,50802,164,mg/kg/day,50,38
190447,50802,0,mg/kg/day,50,3
166747,50803,37.9,mg/kg/day,50,12
166748,50803,75.8,mg/kg/day,50,20
166749,50803,164,mg/kg/day,50,39
190448,50803,0,mg/kg/day,50,4
166759,50804,35,mg/kg/day,50,39
166760,50804,70.1,mg/kg/day,50,40
166761,50804,152,mg/kg/day,50,39
190452,50804,0,mg/kg/day,50,12
166762,50805,35,mg/kg/day,50,17
166763,50805,70.1,mg/kg/day,50,26
166764,50805,152,mg/kg/day,50,7
190453,50805,0,mg/kg/day,50,0
166765,50806,35,mg/kg/day,50,31
166766,50806,70.1,mg/kg/day,50,35
166767,50806,152,mg/kg/day,50,38
190454,50806,0,mg/kg/day,50,12
166798,50807,23.5,mg/kg/day,50,44
166799,50807,50.8,mg/kg/day,50,42
166800,50807,100,mg/kg/day,50,43
190465,50807,0,mg/kg/day,50,41
159480,51008,26.3,mg/kg/day,50,16
159481,51008,52.8,mg/kg/day,50,14
189207,51008,0,mg/kg/day,50,2
154763,51063,14.1,mg/kg/day,50,5
154764,51063,70.7,mg/kg/day,50,32
190777,51063,0,mg/kg/day,50,0
134643,51100,600,ug/kg/day,35,6
134644,51100,1200,ug/kg/day,35,5
145355,51100,0,ug/kg/day,16,2
154729,51114,32,mg/kg/day,35,1
154730,51114,64.2,mg/kg/day,35,1
187173,51114,0,mg/kg/day,15,0
151058,51135,13.7,mg/kg/day,50,5
151059,51135,27.7,mg/kg/day,50,6
188267,51135,0,mg/kg/day,50,3
151527,51212,7.02,mg/kg/day,50,1
151528,51212,14.3,mg/kg/day,50,3
188419,51212,0,mg/kg/day,10,0
134659,51213,3240,ug/kg/day,50,23
134660,51213,6480,ug/kg/day,50,23
145779,51213,0,ug/kg/day,10,4
134661,51214,3240,ug/kg/day,50,11
134662,51214,6480,ug/kg/day,50,19
145780,51214,0,ug/kg/day,10,2
134671,51215,2170,ug/kg/day,49,6
134672,51215,4340,ug/kg/day,50,4
145785,51215,0,ug/kg/day,105,1
134673,51216,2170,ug/kg/day,49,4
134674,51216,4340,ug/kg/day,50,8
145786,51216,0,ug/kg/day,105,5
134675,51217,2180,ug/kg/day,50,40
134676,51217,4350,ug/kg/day,50,41
145787,51217,0,ug/kg/day,10,7
134677,51218,2180,ug/kg/day,50,3
134678,51218,4350,ug/kg/day,50,5
145788,51218,0,ug/kg/day,10,1
134679,51219,2180,ug/kg/day,50,21
134680,51219,4350,ug/kg/day,50,15
145789,51219,0,ug/kg/day,105,15
134681,51220,2180,ug/kg/day,50,21
134682,51220,4350,ug/kg/day,50,13
145790,51220,0,ug/kg/day,105,15
134685,51221,2180,ug/kg/day,50,14
134686,51221,4350,ug/kg/day,50,14
145792,51221,0,ug/kg/day,105,8
134687,51222,2180,ug/kg/day,50,10
134688,51222,4350,ug/kg/day,50,12
145793,51222,0,ug/kg/day,105,7
134689,51223,2180,ug/kg/day,50,4
134690,51223,4350,ug/kg/day,50,10
145794,51223,0,ug/kg/day,105,4
134691,51224,2180,ug/kg/day,50,21
134692,51224,4350,ug/kg/day,50,20
145795,51224,0,ug/kg/day,105,20
134693,51225,2180,ug/kg/day,50,3
134694,51225,4350,ug/kg/day,50,5
145796,51225,0,ug/kg/day,105,1
134695,51226,2180,ug/kg/day,50,1
134696,51226,4350,ug/kg/day,50,6
145797,51226,0,ug/kg/day,105,2
134697,51227,2180,ug/kg/day,50,1
134698,51227,4350,ug/kg/day,50,3
145798,51227,0,ug/kg/day,105,0
131655,51234,1.5,g/kg/day,50,25
131656,51234,2.99,g/kg/day,50,14
133468,51234,0,g/kg/day,50,21
134723,51300,1300,ug/kg/day,50,4
134724,51300,2600,ug/kg/day,50,5
145449,51300,0,ug/kg/day,25,0
134725,51301,1300,ug/kg/day,50,4
134726,51301,2600,ug/kg/day,50,4
145450,51301,0,ug/kg/day,25,1
134735,51302,500,ug/kg/day,50,2
134736,51302,1000,ug/kg/day,50,3
145455,51302,0,ug/kg/day,23,0
134739,51303,400,ug/kg/day,50,1
134740,51303,800,ug/kg/day,50,1
145457,51303,0,ug/kg/day,25,0
153038,51438,28,mg/kg/day,50,4
153039,51438,55.4,mg/kg/day,50,5
187673,51438,0,mg/kg/day,10,0
153048,51439,6.7,mg/kg/day,50,1
153049,51439,13.4,mg/kg/day,50,5
187678,51439,0,mg/kg/day,10,1
153238,51468,40,mg/kg/day,35,1
153239,51468,81,mg/kg/day,35,3
188086,51468,0,mg/kg/day,15,0
153242,51469,32,mg/kg/day,35,1
153243,51469,64.8,mg/kg/day,34,1
188088,51469,0,mg/kg/day,15,0
135109,51483,1200,ug/kg/day,50,35
135110,51483,2400,ug/kg/day,50,26
145715,51483,0,ug/kg/day,25,10
135111,51484,1200,ug/kg/day,50,17
135112,51484,2400,ug/kg/day,50,17
145716,51484,0,ug/kg/day,25,6
135113,51485,1200,ug/kg/day,50,5
135114,51485,2400,ug/kg/day,50,8
145717,51485,0,ug/kg/day,25,2
135121,51486,400,ug/kg/day,50,2
135122,51486,800,ug/kg/day,50,1
145721,51486,0,ug/kg/day,25,0
153791,51582,25,mg/kg/day,50,8
153792,51582,50,mg/kg/day,50,1
189515,51582,0,mg/kg/day,25,0
154343,51655,7.7,mg/kg/day,50,6
154344,51655,13.2,mg/kg/day,50,9
189976,51655,0,mg/kg/day,10,2
154345,51656,7.7,mg/kg/day,50,3
154346,51656,13.2,mg/kg/day,50,5
189977,51656,0,mg/kg/day,10,0
135369,51657,820,ug/kg/day,50,1
135370,51657,1600,ug/kg/day,50,3
146050,51657,0,ug/kg/day,10,0
135371,51658,820,ug/kg/day,50,16
135372,51658,1600,ug/kg/day,50,8
146051,51658,0,ug/kg/day,90,9
135375,51659,820,ug/kg/day,50,4
135376,51659,1600,ug/kg/day,50,11
146053,51659,0,ug/kg/day,90,4
135379,51660,900,ug/kg/day,50,0
135380,51660,1800,ug/kg/day,50,4
146055,51660,0,ug/kg/day,10,0
135381,51661,900,ug/kg/day,50,7
135382,51661,1800,ug/kg/day,50,11
146056,51661,0,ug/kg/day,90,3
135383,51662,900,ug/kg/day,50,5
135384,51662,1800,ug/kg/day,50,9
146057,51662,0,ug/kg/day,90,2
135385,51663,900,ug/kg/day,50,1
135386,51663,1800,ug/kg/day,50,3
146058,51663,0,ug/kg/day,90,0
154727,51703,34.7,mg/kg/day,35,0
154728,51703,69.5,mg/kg/day,35,2
187172,51703,0,mg/kg/day,15,0
154771,51713,14.1,mg/kg/day,50,1
154772,51713,70.7,mg/kg/day,50,4
190781,51713,0,mg/kg/day,50,0
154773,51714,14.1,mg/kg/day,50,31
154774,51714,70.7,mg/kg/day,50,42
190782,51714,0,mg/kg/day,50,24
154779,51715,14.1,mg/kg/day,50,14
154780,51715,70.7,mg/kg/day,50,23
190785,51715,0,mg/kg/day,50,15
154781,51716,14.1,mg/kg/day,50,10
154782,51716,70.7,mg/kg/day,50,14
190786,51716,0,mg/kg/day,50,4
154787,51717,2.1,mg/kg/day,50,37
154788,51717,10.6,mg/kg/day,50,47
190789,51717,0,mg/kg/day,50,38
154795,51718,2.1,mg/kg/day,50,40
154796,51718,10.6,mg/kg/day,50,43
190793,51718,0,mg/kg/day,50,33
135588,51755,1000,ug/kg/day,35,2
135589,51755,2000,ug/kg/day,35,5
145374,51755,0,ug/kg/day,30,0
135594,51756,1000,ug/kg/day,35,1
135595,51756,2000,ug/kg/day,35,2
145377,51756,0,ug/kg/day,30,0
135596,51757,1000,ug/kg/day,35,1
135597,51757,2000,ug/kg/day,35,2
145378,51757,0,ug/kg/day,30,0
131833,51824,3,g/kg/day,50,42
131834,51824,6,g/kg/day,50,48
133783,51824,0,g/kg/day,20,12
155665,51890,116,mg/kg/day,50,8
155666,51890,578,mg/kg/day,50,3
186245,51890,0,mg/kg/day,50,2
155677,51891,47.7,mg/kg/day,50,6
155678,51891,95.4,mg/kg/day,50,0
186251,51891,0,mg/kg/day,50,4
158227,52316,70.4,mg/kg/day,50,5
158228,52316,142,mg/kg/day,50,7
187986,52316,0,mg/kg/day,50,1
158237,52317,70.4,mg/kg/day,50,4
158238,52317,142,mg/kg/day,50,9
187991,52317,0,mg/kg/day,50,0
158239,52318,70.4,mg/kg/day,50,2
158240,52318,142,mg/kg/day,50,5
187992,52318,0,mg/kg/day,50,0
158247,52319,70.1,mg/kg/day,50,6
158248,52319,141,mg/kg/day,50,11
187996,52319,0,mg/kg/day,50,1
158249,52320,70.1,mg/kg/day,50,6
158250,52320,141,mg/kg/day,50,9
187997,52320,0,mg/kg/day,50,1
158251,52321,70.1,mg/kg/day,50,44
158252,52321,141,mg/kg/day,50,44
187998,52321,0,mg/kg/day,50,38
158261,52322,70.1,mg/kg/day,50,6
158262,52322,141,mg/kg/day,50,1
188003,52322,0,mg/kg/day,50,1
158263,52323,70.1,mg/kg/day,50,4
158264,52323,141,mg/kg/day,50,0
188004,52323,0,mg/kg/day,50,0
158265,52324,70.1,mg/kg/day,50,40
158266,52324,141,mg/kg/day,50,45
188005,52324,0,mg/kg/day,50,38
172605,52375,227,mg/kg/day,17,4
172606,52375,432,mg/kg/day,20,3
194998,52375,0,mg/kg/day,14,1
172607,52376,227,mg/kg/day,17,14
172608,52376,432,mg/kg/day,20,10
194999,52376,0,mg/kg/day,14,7
172611,52377,227,mg/kg/day,17,4
172612,52377,432,mg/kg/day,20,2
195001,52377,0,mg/kg/day,99,7
139945,52378,3200,ug/kg/day,23,2
139946,52378,6400,ug/kg/day,24,2
148045,52378,0,ug/kg/day,16,0
172725,52397,74.3,mg/kg/day,21,2
172726,52397,142,mg/kg/day,17,3
198831,52397,0,mg/kg/day,20,0
172731,52398,74.3,mg/kg/day,21,2
172732,52398,142,mg/kg/day,17,3
198834,52398,0,mg/kg/day,102,1
172733,52399,68.6,mg/kg/day,17,8
172734,52399,131,mg/kg/day,18,9
198835,52399,0,mg/kg/day,18,3
172737,52400,68.6,mg/kg/day,17,12
172738,52400,131,mg/kg/day,18,14
198837,52400,0,mg/kg/day,18,12
159216,52570,89.3,mg/kg/day,50,2
159217,52570,180,mg/kg/day,50,5
188254,52570,0,mg/kg/day,50,0
159218,52571,89.3,mg/kg/day,50,1
159219,52571,180,mg/kg/day,50,5
188255,52571,0,mg/kg/day,50,0
159220,52572,89.3,mg/kg/day,50,4
159221,52572,180,mg/kg/day,50,3
188256,52572,0,mg/kg/day,50,0
159222,52573,89.3,mg/kg/day,50,35
159223,52573,180,mg/kg/day,50,39
188257,52573,0,mg/kg/day,50,34
159224,52574,89.3,mg/kg/day,50,4
159225,52574,180,mg/kg/day,50,5
188258,52574,0,mg/kg/day,50,6
159236,52575,17.2,mg/kg/day,50,6
159237,52575,34.5,mg/kg/day,50,11
188264,52575,0,mg/kg/day,50,4
159242,52576,13.7,mg/kg/day,50,11
159243,52576,27.7,mg/kg/day,50,8
188268,52576,0,mg/kg/day,50,4
159486,52615,26.3,mg/kg/day,50,9
159487,52615,52.8,mg/kg/day,50,9
189210,52615,0,mg/kg/day,50,4
159490,52616,26.3,mg/kg/day,50,5
159491,52616,52.8,mg/kg/day,50,7
189212,52616,0,mg/kg/day,50,1
159492,52617,26.3,mg/kg/day,50,1
159493,52617,52.8,mg/kg/day,50,3
189213,52617,0,mg/kg/day,50,0
159494,52618,26.3,mg/kg/day,50,7
159495,52618,52.8,mg/kg/day,50,4
189214,52618,0,mg/kg/day,50,1
159496,52619,26.3,mg/kg/day,50,3
159497,52619,52.8,mg/kg/day,50,4
189215,52619,0,mg/kg/day,50,2
159594,52639,258,mg/kg/day,50,6
159595,52639,515,mg/kg/day,50,7
189707,52639,0,mg/kg/day,50,4
159598,52640,238,mg/kg/day,50,9
159599,52640,475,mg/kg/day,50,14
189709,52640,0,mg/kg/day,50,5
159600,52641,238,mg/kg/day,50,24
159601,52641,475,mg/kg/day,50,32
189710,52641,0,mg/kg/day,50,26
159604,52642,238,mg/kg/day,50,5
159605,52642,475,mg/kg/day,50,8
189712,52642,0,mg/kg/day,50,6
159606,52643,99,mg/kg/day,50,15
159607,52643,198,mg/kg/day,50,16
189713,52643,0,mg/kg/day,50,5
159616,52644,79.2,mg/kg/day,50,10
159617,52644,159,mg/kg/day,50,10
189718,52644,0,mg/kg/day,50,2
159618,52645,79.2,mg/kg/day,50,10
159619,52645,159,mg/kg/day,50,10
189719,52645,0,mg/kg/day,50,3
160874,52738,8.21,mg/kg/day,50,49
160875,52738,16.4,mg/kg/day,50,41
160876,52738,32.8,mg/kg/day,51,37
186786,52738,0,mg/kg/day,50,42
160877,52739,8.21,mg/kg/day,50,39
160878,52739,16.4,mg/kg/day,50,33
160879,52739,32.8,mg/kg/day,51,25
186787,52739,0,mg/kg/day,50,35
160883,52740,2.81,mg/kg/day,50,5
160884,52740,5.63,mg/kg/day,50,1
160885,52740,11.3,mg/kg/day,50,0
186789,52740,0,mg/kg/day,50,0
160886,52741,2.81,mg/kg/day,50,11
160887,52741,5.63,mg/kg/day,50,15
160888,52741,11.3,mg/kg/day,50,16
186790,52741,0,mg/kg/day,50,8
160892,52742,2.81,mg/kg/day,50,3
160893,52742,5.63,mg/kg/day,50,1
160894,52742,11.3,mg/kg/day,50,3
186792,52742,0,mg/kg/day,50,1
136054,52743,2470,ug/kg/day,50,50
136055,52743,4940,ug/kg/day,51,50
136056,52743,9870,ug/kg/day,50,48
145398,52743,0,ug/kg/day,51,46
136068,52751,515,ug/kg/day,50,19
136069,52751,1010,ug/kg/day,50,20
146241,52751,0,ug/kg/day,50,16
136070,52752,515,ug/kg/day,50,9
136071,52752,1010,ug/kg/day,50,13
146242,52752,0,ug/kg/day,50,11
136072,52753,73.6,ug/kg/day,50,19
136073,52753,147,ug/kg/day,50,23
146243,52753,0,ug/kg/day,50,12
136074,52754,73.6,ug/kg/day,50,50
136075,52754,147,ug/kg/day,50,48
146244,52754,0,ug/kg/day,50,45
161211,52770,740,mg/kg/day,54,36
161212,52770,1480,mg/kg/day,54,31
161213,52770,2960,mg/kg/day,54,33
188156,52770,0,mg/kg/day,54,34
161214,52771,740,mg/kg/day,54,23
161215,52771,1480,mg/kg/day,54,16
161216,52771,2960,mg/kg/day,54,18
188157,52771,0,mg/kg/day,54,19
136414,52861,3530,ug/kg/day,50,8
136415,52861,7070,ug/kg/day,50,5
145934,52861,0,ug/kg/day,50,3
136416,52862,3530,ug/kg/day,50,0
136417,52862,7070,ug/kg/day,50,3
145935,52862,0,ug/kg/day,50,0
136418,52863,3530,ug/kg/day,50,0
136419,52863,7070,ug/kg/day,50,2
145936,52863,0,ug/kg/day,50,0
136420,52864,3530,ug/kg/day,50,0
136421,52864,7070,ug/kg/day,50,1
145937,52864,0,ug/kg/day,50,0
136428,52865,1760,ug/kg/day,50,0
136429,52865,3510,ug/kg/day,50,2
145941,52865,0,ug/kg/day,50,0
136442,52866,1750,ug/kg/day,50,6
136443,52866,3510,ug/kg/day,50,6
145948,52866,0,ug/kg/day,50,2
136444,52867,1750,ug/kg/day,50,2
136445,52867,3510,ug/kg/day,50,6
145949,52867,0,ug/kg/day,50,1
136446,52868,1750,ug/kg/day,50,4
136447,52868,3510,ug/kg/day,50,0
145950,52868,0,ug/kg/day,50,1
136450,52869,1750,ug/kg/day,50,1
136451,52869,3510,ug/kg/day,50,2
145952,52869,0,ug/kg/day,50,0
162306,52958,98.7,mg/kg/day,50,20
162307,52958,198,mg/kg/day,50,28
188553,52958,0,mg/kg/day,51,17
136596,52959,73.6,ug/kg/day,50,20
136597,52959,147,ug/kg/day,50,23
146246,52959,0,ug/kg/day,50,12
136598,52960,73.6,ug/kg/day,50,22
136599,52960,147,ug/kg/day,50,23
146247,52960,0,ug/kg/day,50,13
162348,52961,26.3,mg/kg/day,50,9
162349,52961,52.8,mg/kg/day,50,9
189218,52961,0,mg/kg/day,50,4
162724,52998,26,mg/kg/day,50,13
162725,52998,78,mg/kg/day,50,22
187725,52998,0,mg/kg/day,50,5
162730,52999,26,mg/kg/day,50,36
162731,52999,78,mg/kg/day,50,42
187728,52999,0,mg/kg/day,50,40
162744,53000,32,mg/kg/day,50,2
162745,53000,96,mg/kg/day,50,4
187735,53000,0,mg/kg/day,50,0
162746,53001,32,mg/kg/day,50,1
162747,53001,96,mg/kg/day,50,4
187736,53001,0,mg/kg/day,50,0
162750,53002,32,mg/kg/day,50,2
162751,53002,96,mg/kg/day,50,4
187738,53002,0,mg/kg/day,50,0
165061,53265,477,mg/kg/day,50,32
165062,53265,954,mg/kg/day,50,28
165063,53265,1910,mg/kg/day,50,29
190714,53265,0,mg/kg/day,50,14
165064,53266,477,mg/kg/day,50,28
165065,53266,954,mg/kg/day,50,25
165066,53266,1910,mg/kg/day,50,28
190715,53266,0,mg/kg/day,50,12
165073,53267,477,mg/kg/day,50,32
165074,53267,954,mg/kg/day,50,28
165075,53267,1910,mg/kg/day,50,29
190718,53267,0,mg/kg/day,50,14
165079,53268,476,mg/kg/day,50,32
165080,53268,952,mg/kg/day,50,28
165081,53268,1900,mg/kg/day,50,42
190720,53268,0,mg/kg/day,50,13
165082,53269,476,mg/kg/day,50,38
165083,53269,952,mg/kg/day,50,38
165084,53269,1900,mg/kg/day,50,44
190721,53269,0,mg/kg/day,50,24
165088,53270,476,mg/kg/day,50,38
165089,53270,952,mg/kg/day,50,38
165090,53270,1900,mg/kg/day,50,44
190723,53270,0,mg/kg/day,50,24
166735,53434,37.9,mg/kg/day,50,42
166736,53434,75.8,mg/kg/day,50,45
166737,53434,164,mg/kg/day,50,47
190444,53434,0,mg/kg/day,50,15
166738,53435,37.9,mg/kg/day,50,42
166739,53435,75.8,mg/kg/day,50,45
166740,53435,164,mg/kg/day,50,50
190445,53435,0,mg/kg/day,50,16
166750,53436,37.9,mg/kg/day,50,4
166751,53436,75.8,mg/kg/day,50,4
166752,53436,164,mg/kg/day,50,4
190449,53436,0,mg/kg/day,50,1
166753,53437,37.9,mg/kg/day,50,47
166754,53437,75.8,mg/kg/day,50,47
166755,53437,164,mg/kg/day,50,50
190450,53437,0,mg/kg/day,50,34
166768,53438,35,mg/kg/day,50,49
166769,53438,70.1,mg/kg/day,50,49
166770,53438,152,mg/kg/day,50,46
190455,53438,0,mg/kg/day,50,31
166774,53439,35,mg/kg/day,50,48
166775,53439,70.1,mg/kg/day,50,47
166776,53439,152,mg/kg/day,50,46
190457,53439,0,mg/kg/day,50,31
166777,53440,35,mg/kg/day,50,3
166778,53440,70.1,mg/kg/day,50,3
166779,53440,152,mg/kg/day,50,6
190458,53440,0,mg/kg/day,50,0
166780,53441,35,mg/kg/day,50,41
166781,53441,70.1,mg/kg/day,50,39
166782,53441,152,mg/kg/day,50,32
190459,53441,0,mg/kg/day,50,22
166783,53442,35,mg/kg/day,50,0
166784,53442,70.1,mg/kg/day,50,0
166785,53442,152,mg/kg/day,50,5
190460,53442,0,mg/kg/day,50,1
166786,53443,35,mg/kg/day,50,50
166787,53443,70.1,mg/kg/day,50,50
166788,53443,152,mg/kg/day,50,47
190461,53443,0,mg/kg/day,50,40
166807,53444,23.5,mg/kg/day,50,4
166808,53444,50.8,mg/kg/day,50,7
166809,53444,100,mg/kg/day,50,4
190468,53444,0,mg/kg/day,50,2
166810,53445,23.5,mg/kg/day,50,1
166811,53445,50.8,mg/kg/day,50,6
166812,53445,100,mg/kg/day,50,3
190469,53445,0,mg/kg/day,50,1
166819,53446,23.5,mg/kg/day,50,2
166820,53446,50.8,mg/kg/day,50,4
166821,53446,100,mg/kg/day,50,7
190472,53446,0,mg/kg/day,50,4
166822,53447,23.5,mg/kg/day,50,2
166823,53447,50.8,mg/kg/day,50,4
166824,53447,100,mg/kg/day,50,6
190473,53447,0,mg/kg/day,50,4
135107,53537,1200,ug/kg/day,50,7
135108,53537,2400,ug/kg/day,50,8
145714,53537,0,ug/kg/day,25,0
166771,53580,35,mg/kg/day,50,49
166772,53580,70.1,mg/kg/day,50,49
166773,53580,152,mg/kg/day,50,46
190456,53580,0,mg/kg/day,50,31
134631,53633,610,ug/kg/day,35,17
134632,53633,1600,ug/kg/day,35,0
145349,53633,0,ug/kg/day,14,0
134669,53634,2170,ug/kg/day,49,8
134670,53634,4340,ug/kg/day,50,1
145784,53634,0,ug/kg/day,105,0
131651,53635,1.5,g/kg/day,50,10
131652,53635,2.99,g/kg/day,50,4
133466,53635,0,g/kg/day,50,0
180847,53729,21,mg/kg/day,10,10
199501,53729,0,mg/kg/day,10,0
180848,53730,21,mg/kg/day,10,10
199503,53730,0,mg/kg/day,10,0
180857,53731,21,mg/kg/day,10,10
199502,53731,0,mg/kg/day,10,0
136434,53874,1750,ug/kg/day,50,37
136435,53874,3510,ug/kg/day,50,39
145944,53874,0,ug/kg/day,50,45
166801,53978,23.5,mg/kg/day,50,28
166802,53978,50.8,mg/kg/day,50,24
166803,53978,100,mg/kg/day,50,12
190466,53978,0,mg/kg/day,50,23
166804,53979,23.5,mg/kg/day,50,28
166805,53979,50.8,mg/kg/day,50,24
166806,53979,100,mg/kg/day,50,12
190467,53979,0,mg/kg/day,50,23
166813,53980,23.5,mg/kg/day,50,45
166814,53980,50.8,mg/kg/day,50,46
166815,53980,100,mg/kg/day,50,26
190470,53980,0,mg/kg/day,50,49
134645,54012,600,ug/kg/day,35,1
134646,54012,1200,ug/kg/day,35,1
145356,54012,0,ug/kg/day,16,1
134647,54013,600,ug/kg/day,35,0
134648,54013,1200,ug/kg/day,35,1
145357,54013,0,ug/kg/day,16,1
134649,54014,470,ug/kg/day,35,15
134650,54014,1680,ug/kg/day,35,3
145358,54014,0,ug/kg/day,15,7
134653,54015,470,ug/kg/day,35,11
134654,54015,1720,ug/kg/day,35,1
145360,54015,0,ug/kg/day,15,1
135564,54027,300,ug/kg/day,35,20
135565,54027,600,ug/kg/day,35,21
135566,54027,1700,ug/kg/day,35,1
145365,54027,0,ug/kg/day,30,21
135570,54028,300,ug/kg/day,35,0
135571,54028,600,ug/kg/day,35,1
135572,54028,1700,ug/kg/day,35,0
145367,54028,0,ug/kg/day,30,0
151505,54149,755,mg/kg/day,50,2
151506,54149,1510,mg/kg/day,50,3
185476,54149,0,mg/kg/day,50,1
151509,54150,697,mg/kg/day,50,24
151510,54150,1390,mg/kg/day,50,21
185478,54150,0,mg/kg/day,50,17
151511,54151,697,mg/kg/day,50,11
151512,54151,1390,mg/kg/day,50,6
185479,54151,0,mg/kg/day,50,7
151513,54152,697,mg/kg/day,50,9
151514,54152,1390,mg/kg/day,50,12
185480,54152,0,mg/kg/day,50,6
151517,54153,245,mg/kg/day,50,4
151518,54153,485,mg/kg/day,49,3
185482,54153,0,mg/kg/day,50,0
134633,54154,610,ug/kg/day,35,10
134634,54154,1600,ug/kg/day,35,0
145350,54154,0,ug/kg/day,14,0
134635,54155,610,ug/kg/day,35,7
134636,54155,1600,ug/kg/day,35,0
145351,54155,0,ug/kg/day,14,0
134637,54156,610,ug/kg/day,35,22
134638,54156,1600,ug/kg/day,35,1
145352,54156,0,ug/kg/day,14,2
151523,54157,7.02,mg/kg/day,50,10
151524,54157,14.3,mg/kg/day,50,17
188417,54157,0,mg/kg/day,10,5
134657,54158,3240,ug/kg/day,50,3
134658,54158,6480,ug/kg/day,50,12
145778,54158,0,ug/kg/day,10,0
134667,54159,2170,ug/kg/day,49,2
134668,54159,4340,ug/kg/day,50,5
145783,54159,0,ug/kg/day,10,2
131653,54160,1.5,g/kg/day,50,9
131654,54160,2.99,g/kg/day,50,3
133467,54160,0,g/kg/day,50,0
151565,54161,250,mg/kg/day,50,0
151566,54161,450,mg/kg/day,50,1
186328,54161,0,mg/kg/day,50,0
151569,54162,250,mg/kg/day,50,0
151570,54162,450,mg/kg/day,50,2
186330,54162,0,mg/kg/day,50,0
151571,54163,202,mg/kg/day,50,0
151572,54163,360,mg/kg/day,50,5
186331,54163,0,mg/kg/day,50,0
151577,54164,202,mg/kg/day,50,0
151578,54164,360,mg/kg/day,50,5
186334,54164,0,mg/kg/day,50,0
134721,54255,1300,ug/kg/day,50,20
134722,54255,2600,ug/kg/day,50,24
145448,54255,0,ug/kg/day,25,8
134733,54256,500,ug/kg/day,50,41
134734,54256,1000,ug/kg/day,50,38
145454,54256,0,ug/kg/day,23,17
134737,54257,400,ug/kg/day,50,32
134738,54257,800,ug/kg/day,50,32
145456,54257,0,ug/kg/day,25,12
